id,title,handle,url,category,family,product_type,price_min,price_max,in_stock,n_variants,connectivity,layout,hotswap,qmk_via,magnetic_HE,low_profile,keycap_material,keycap_profile,case_material,knob,published
7145991536729,Q10 Aluminum Plate,q10-aluminum-plate,https://www.keychron.com/products/q10-aluminum-plate,配件 Accessories,—,Z-Others,8.99,8.99,在售,2,,,,,,,,,,,2022-09-23
7155394805849,Keychron Q10 (Alice Layout) QMK Custom Mechanical Keyboard,keychron-q10-alice-layout-qmk-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q10-alice-layout-qmk-custom-mechanical-keyboard,键盘 Keyboards,Alice(人体工学),Custom Keyboards,79.99,99.99,在售,22,wired,75%,Yes,Yes,,,,,,Yes,2022-09-20
7154931597401,V2 PC Plate,v2-pc-plate,https://www.keychron.com/products/v2-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-09-19
7154931826777,V2 FR4 Plate,v2-fr4-plate,https://www.keychron.com/products/v2-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-09-19
7154931105881,V2 Aluminum Plate,v2-aluminum-plate,https://www.keychron.com/products/v2-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-09-19
7143472037977,Keychron V2 QMK Custom Mechanical Keyboard,keychron-v2-qmk-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-v2-qmk-custom-mechanical-keyboard,键盘 Keyboards,V 系列(平价客制),Custom Keyboards,44.99,69.99,在售,16,wired,65%,Yes,Yes,,,,Normal Profile,Plastic,Yes,2022-09-17
7143435042905,Keychron K5 SE Wireless Mechanical Keyboard (Japan JIS Layout),keychron-k5-se-wireless-mechanical-keyboard-japan-jis-layout,https://www.keychron.com/products/keychron-k5-se-wireless-mechanical-keyboard-japan-jis-layout,键盘 Keyboards,K 系列(主力无线),Wireless Keyboards,59.99,74.99,售罄,22,wireless,100%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2022-09-13
7118684356697,Keychron Silent K Pro Switch,keychron-silent-k-pro-switch,https://www.keychron.com/products/keychron-silent-k-pro-switch,轴体 Switches,—,Switches,12.99,24.99,售罄,6,,,,,,,,,,,2022-09-07
7114729029721,Keychron K Pro Switch,keychron-k-pro-switch,https://www.keychron.com/products/keychron-k-pro-switch,轴体 Switches,—,Switches,5.99,14.99,售罄,16,,,,,,,,,,,2022-09-05
7141211930713,V1 Aluminum Plate,v1-aluminum-plate,https://www.keychron.com/products/v1-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-09-01
7141209768025,V1 FR4 Plate,v1-fr4-plate,https://www.keychron.com/products/v1-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-09-01
7141210095705,V1 PC Plate,v1-pc-plate,https://www.keychron.com/products/v1-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,售罄,2,,,,,,,,,,,2022-09-01
7141204197465,V1 Brass Plate,v1-brass-plate,https://www.keychron.com/products/v1-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2022-09-01
7141218386009,K6 Pro PC Plate,k6-pro-pc-plate,https://www.keychron.com/products/k6-pro-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,1,,,,,,,,,,,2022-09-01
7141216911449,K6 Pro FR4 Plate,k6-pro-fr4-plate,https://www.keychron.com/products/k6-pro-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,售罄,1,,,,,,,,,,,2022-09-01
7141218648153,K6 Pro Brass Plate,k6-pro-brass-plate,https://www.keychron.com/products/k6-pro-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,1,,,,,,,,,,,2022-09-01
7141219303513,K6 Pro Aluminum Plate,k6-pro-aluminum-plate,https://www.keychron.com/products/k6-pro-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,1,,,,,,,,,,,2022-09-01
7137937653849,Keychron K1 SE Wireless Mechanical Keyboard (Japan JIS Layout) - Version 5,keychron-k1-se-wireless-mechanical-keyboard-japan-jis-layout-version-5,https://www.keychron.com/products/keychron-k1-se-wireless-mechanical-keyboard-japan-jis-layout-version-5,键盘 Keyboards,K 系列(主力无线),Wireless Keyboards,59.99,74.99,售罄,22,wireless,80%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2022-08-30
7136232243289,V4 PC Plate,v4-pc-plate,https://www.keychron.com/products/v4-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-08-30
7136232013913,V4 FR4 Plate,v4-fr4-plate,https://www.keychron.com/products/v4-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-08-30
7136231686233,V4 Brass Plate,v4-brass-plate,https://www.keychron.com/products/v4-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2022-08-30
7136231522393,V4 Aluminum Plate,v4-aluminum-plate,https://www.keychron.com/products/v4-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-08-30
7138741649497,Cherry Profile Double-Shot PBT Full Set Keycaps - Black on White - Bow,cherry-profile-double-shot-pbt-full-set-keycaps-black-on-white-bow,https://www.keychron.com/products/cherry-profile-double-shot-pbt-full-set-keycaps-black-on-white-bow,键帽 Keycaps,—,Keycaps,39.99,39.99,在售,1,,Other Layout,,,,,Double-shot PBT,Cherry Profile,,,2022-08-27
7137940176985,Gateron KS-3X47 Milky Top Black Bottom Switch,gateron-ks-3x47-milky-top-black-bottom-switch,https://www.keychron.com/products/gateron-ks-3x47-milky-top-black-bottom-switch,轴体 Switches,—,Switches,24.99,24.99,在售,6,,,,,,,,,,,2022-08-26
7137939488857,Gateron KS-3X Full Black Switch,gateron-ks-3x-full-black-switch,https://www.keychron.com/products/gateron-ks-3x-full-black-switch,轴体 Switches,—,Switches,24.99,24.99,在售,6,,,,,,,,,,,2022-08-26
7137940537433,Gateron KS-8 Mechanical Switch,gateron-ks-8-mechanical-switch,https://www.keychron.com/products/gateron-ks-8-mechanical-switch,轴体 Switches,—,Switches,24.99,24.99,在售,6,,,,,,,,,,,2022-08-26
7137946206297,Gateron Aliaz Silent Tactile Switch,gateron-aliaz-silent-tactile-switch,https://www.keychron.com/products/gateron-aliaz-silent-tactile-switch,轴体 Switches,—,Switches,37.99,88.99,在售,6,,,,,,,,,,,2022-08-26
7137745698905,Cherry Profile Double-Shot PBT Full Set Keycaps - White on Black - Wob,cherry-profile-double-shot-pbt-full-set-keycaps-white-on-black-wob,https://www.keychron.com/products/cherry-profile-double-shot-pbt-full-set-keycaps-white-on-black-wob,键帽 Keycaps,—,Keycaps,39.99,39.99,售罄,1,,Other Layout,,,,,Double-shot PBT,Cherry Profile,,,2022-08-25
7130819690585,Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Japan JIS Layout) - Version 2,keychron-k3-ultra-slim-wireless-mechanical-keyboard-japan-jis-layout-version-2,https://www.keychron.com/products/keychron-k3-ultra-slim-wireless-mechanical-keyboard-japan-jis-layout-version-2,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,79.99,99.99,售罄,12,wireless,75%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2022-08-19
7126474850393,Keychron Gold Plated PCB Mounted Stabilizer Set,keychron-gold-plated-pcb-mounted-stabilizer-set,https://www.keychron.com/products/keychron-gold-plated-pcb-mounted-stabilizer-set,其它 Others,—,Z-Others,9.99,9.99,在售,1,,,,,,,,,,,2022-08-17
7129694601305,Keychron V4 QMK Custom Mechanical Keyboard,keychron-v4-qmk-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-v4-qmk-custom-mechanical-keyboard,键盘 Keyboards,V 系列(平价客制),Custom Keyboards,39.99,59.99,在售,8,wired,60%,Yes,Yes,,,,Normal Profile,Plastic,,2022-08-15
7125713125465,Keychron Q9 QMK Custom Mechanical Keyboard,keychron-q9-qmk-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q9-qmk-custom-mechanical-keyboard,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,59.99,89.99,在售,51,wired,40%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2022-08-12
7120054124633,Gateron North Pole 2.0 Switch,gateron-north-pole-switch,https://www.keychron.com/products/gateron-north-pole-switch,轴体 Switches,—,Switches,74.99,74.99,在售,4,,,,,,,,,,,2022-08-12
7127006740569,Keychron Aluminum Knob,keychron-aluminum-knob,https://www.keychron.com/products/keychron-aluminum-knob,其它 Others,—,Z-Others,5.99,5.99,在售,8,,,,,,,,,,,2022-08-11
7127004217433,Q9 Aluminum Plate,q9-aluminum-plate,https://www.keychron.com/products/q9-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-08-11
7127004807257,Q9 FR4 Plate,q9-fr4-plate,https://www.keychron.com/products/q9-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-08-11
7127004446809,Q9 Brass Plate,q9-brass-plate,https://www.keychron.com/products/q9-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2022-08-11
7127004971097,Q9 PC Plate,q9-pc-plate,https://www.keychron.com/products/q9-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-08-11
7125122842713,OEM Dye-Sub PBT Full Set Keycap Set - Pixel Universe,oem-dye-sub-pbt-full-set-keycap-set-pixel-universe,https://www.keychron.com/products/oem-dye-sub-pbt-full-set-keycap-set-pixel-universe,键帽 Keycaps,—,Keycaps,49.99,49.99,售罄,1,,Other Layout,,,,,Dye-Sub PBT,OEM Profile,,,2022-08-10
7120052158553,Gateron Optical Switch (Version 2),gateron-optical-switch-version-2,https://www.keychron.com/products/gateron-optical-switch-version-2,轴体 Switches,—,Switches,14.99,24.99,在售,7,,,,,,,,,,,2022-08-02
7120053665881,Gateron Oil King Switch,gateron-oil-king-switch,https://www.keychron.com/products/gateron-oil-king-switch,轴体 Switches,—,Switches,29.99,64.99,售罄,2,,,,,,,,,,,2022-07-30
7120050323545,Gateron Silent Switch,gateron-silent-switch,https://www.keychron.com/products/gateron-silent-switch,轴体 Switches,—,Switches,22.99,52.99,在售,10,,,,,,,,,,,2022-07-30
7118797045849,Keychron K6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,keychron-k6-pro-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-k6-pro-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,K 系列(主力无线),Custom Keyboards,67.99,89.99,在售,14,wireless,65%,Yes,Yes,,,,Normal Profile,Aluminum & Plastic,No,2022-07-30
7119490449497,Gateron Box Ink V2 Switch,gateron-box-ink-v2-switch,https://www.keychron.com/products/gateron-box-ink-v2-switch,轴体 Switches,—,Switches,42.99,98.99,在售,4,,,,,,,,,,,2022-07-29
7114732142681,Gateron G Pro 2.0 Switch,gateron-g-pro-2-0-switch,https://www.keychron.com/products/gateron-g-pro-2-0-switch,轴体 Switches,—,Switches,22.99,33.99,在售,7,,,,,,,,,,,2022-07-29
7118774829145,Gateron CJ Switch,gateron-cj-switch,https://www.keychron.com/products/gateron-cj-switch,轴体 Switches,—,Switches,64.99,64.99,售罄,2,,,,,,,,,,,2022-07-28
7114731094105,Gateron Box CJ Switch,gateron-box-cj-switch,https://www.keychron.com/products/gateron-box-cj-switch,轴体 Switches,—,Switches,64.99,64.99,在售,1,,,,,,,,,,,2022-07-28
7118692188249,Gateron Kangaroo Box Ink Switch,gateron-kangaroo-box-ink-switch,https://www.keychron.com/products/gateron-kangaroo-box-ink-switch,轴体 Switches,—,Switches,39.99,98.99,在售,4,,,,,,,,,,,2022-07-28
7094183559257,Q8 Aluminum Plate,q8-aluminum-plate,https://www.keychron.com/products/q8-aluminum-plate,配件 Accessories,—,Z-Others,8.99,8.99,在售,2,,,,,,,,,,,2022-07-26
7116454723673,Gateron Baby Kangaroo 2.0 Tactile Switch,gateron-baby-kangaroo-tactile-switch,https://www.keychron.com/products/gateron-baby-kangaroo-tactile-switch,轴体 Switches,—,Switches,27.99,64.99,售罄,2,,,,,,,,,,,2022-07-23
7103653281881,Keychron Q8 (Alice Layout) QMK Custom Mechanical Keyboard,keychron-q8-alice-layout-qmk-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q8-alice-layout-qmk-custom-mechanical-keyboard,键盘 Keyboards,Alice(人体工学),Custom Keyboards,59.99,89.99,在售,37,wired,65%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2022-07-20
7094092103769,Q6 PC Plate,q6-pc-plate,https://www.keychron.com/products/q6-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2022-07-18
7094093152345,Q6 FR4 Plate,q6-fr4-plate,https://www.keychron.com/products/q6-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2022-07-18
7094183592025,Q8 PC Plate,q8-pc-plate,https://www.keychron.com/products/q8-pc-plate,配件 Accessories,—,Z-Others,8.99,8.99,在售,2,,,,,,,,,,,2022-07-15
7094183854169,Q8 FR4 Plate,q8-fr4-plate,https://www.keychron.com/products/q8-fr4-plate,配件 Accessories,—,Z-Others,8.99,8.99,在售,2,,,,,,,,,,,2022-07-15
7094183919705,Q8 Brass Plate,q8-brass-plate,https://www.keychron.com/products/q8-brass-plate,配件 Accessories,—,Z-Others,18.99,18.99,在售,2,,,,,,,,,,,2022-07-15
7084273696857,Keychron V1 QMK Custom Mechanical Keyboard,keychron-v1-qmk-via-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-v1-qmk-via-custom-mechanical-keyboard,键盘 Keyboards,V 系列(平价客制),Custom Keyboards,44.99,69.99,在售,24,wired,75%,Yes,Yes,,,,Normal Profile,Plastic,Yes,2022-07-15
7102557651033,Low Profile Double Shot PBT LSA Keycap Set Version 1,low-profile-double-shot-pbt-keycap-set,https://www.keychron.com/products/low-profile-double-shot-pbt-keycap-set,键帽 Keycaps,—,Keycaps,29.99,29.99,售罄,2,,80%,,,,Yes,Double-shot PBT,LSA Profile (Low Profile),,,2022-07-07
7095459414105,Keychron K5 SE Wireless Mechanical Keyboard,keychron-k5-se-ultra-slim-wireless-mechanical-keyboard,https://www.keychron.com/products/keychron-k5-se-ultra-slim-wireless-mechanical-keyboard,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,63.99,78.99,售罄,28,wireless,100%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2022-06-30
7095447584857,Q7 PC Plate,q7-pc-plate,https://www.keychron.com/products/q7-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-06-29
7100184068185,Keychron Q7 QMK Custom Mechanical Keyboard,keychron-q7-qmk-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q7-qmk-custom-mechanical-keyboard,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,59.99,79.99,在售,21,wired,70%,Yes,Yes,,,,Normal Profile,All-metal,No,2022-06-29
7095454236761,Q7 FR4 Plate,q7-fr4-plate,https://www.keychron.com/products/q7-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-06-29
7095444930649,Q7 Aluminum Plate,q7-aluminum-plate,https://www.keychron.com/products/q7-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-06-29
7095449682009,Q7 Brass Plate,q7-brass-plate,https://www.keychron.com/products/q7-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2022-06-29
7094095151193,Q6 Brass Plate,q6-brass-plate,https://www.keychron.com/products/q6-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,4,,,,,,,,,,,2022-06-20
7094090498137,Q6 Aluminum Plate,q6-aluminum-plate,https://www.keychron.com/products/q6-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2022-06-20
7071875235929,Q4 Brass Plate,q4-brass-plate,https://www.keychron.com/products/q4-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2022-06-17
7087852650585,Q5 PC Plate,q5-pc-plate,https://www.keychron.com/products/q5-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2022-06-13
7087853502553,Q5 FR4 Plate,q5-fr4-plate,https://www.keychron.com/products/q5-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2022-06-13
7087854092377,Q5 Brass Plate,q5-brass-plate,https://www.keychron.com/products/q5-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,4,,,,,,,,,,,2022-06-13
7087851241561,Q5 Aluminum Plate,q5-aluminum-plate,https://www.keychron.com/products/q5-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2022-06-13
7086388478041,Keychron Premium Coiled Aviator Cable,keychron-premium-coiled-aviator-cable,https://www.keychron.com/products/keychron-premium-coiled-aviator-cable,配件 Accessories,—,Z-Others,24.99,34.99,在售,8,,,,,,,,,,,2022-06-11
7084468404313,Q0 Brass Plate,q0-brass-plate,https://www.keychron.com/products/q0-brass-plate,配件 Accessories,—,Z-Others,7.99,7.99,售罄,1,,,,,,,,,,,2022-06-09
7079118635097,Keychron Q5 QMK Custom Mechanical Keyboard,keychron-q5-qmk-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q5-qmk-custom-mechanical-keyboard,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,59.99,89.99,售罄,33,wired,96%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2022-06-07
7083361763417,Q0 PC Plate,q0-pc-plate,https://www.keychron.com/products/q0-pc-plate,配件 Accessories,—,Z-Others,4.99,4.99,售罄,1,,,,,,,,,,,2022-06-06
7083361042521,Q0 Aluminum Plate,q0-aluminum-plate,https://www.keychron.com/products/q0-aluminum-plate,配件 Accessories,—,Z-Others,4.99,4.99,在售,1,,,,,,,,,,,2022-06-06
7083362680921,Q0 FR4 Plate,q0-fr4-plate,https://www.keychron.com/products/q0-fr4-plate,配件 Accessories,—,Z-Others,4.99,4.99,售罄,1,,,,,,,,,,,2022-06-06
7026303107161,Keychron Q0 QMK Custom Number Pad,keychron-q0-qmk-custom-number-pad,https://www.keychron.com/products/keychron-q0-qmk-custom-number-pad,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,59.99,67.99,售罄,16,wired,,,,,,,,,,2022-06-01
7079811186777,Cherry Profile Double-Shot PBT Full Set Keycaps - Hacker Mint,double-shot-pbt-cherry-full-set-keycap-set-hacker,https://www.keychron.com/products/double-shot-pbt-cherry-full-set-keycap-set-hacker,键帽 Keycaps,—,Keycaps,39.99,39.99,在售,1,,Other Layout,,,,,Double-shot PBT,Cherry Profile,,,2022-06-01
7079810957401,Cherry Profile Double-Shot PBT Full Set Keycaps - White Mint,double-shot-pbt-cherry-full-set-keycap-set-white-mint,https://www.keychron.com/products/double-shot-pbt-cherry-full-set-keycap-set-white-mint,键帽 Keycaps,—,Keycaps,39.99,39.99,售罄,2,,Other Layout,,,,,Double-shot PBT,Cherry Profile,,,2022-06-01
7079810662489,Cherry Profile Double-Shot PBT Full Set Keycaps - Royal,double-shot-pbt-cherry-full-set-keycap-set-royal,https://www.keychron.com/products/double-shot-pbt-cherry-full-set-keycap-set-royal,键帽 Keycaps,—,Keycaps,39.99,39.99,售罄,1,,Other Layout,,,,,Double-shot PBT,Cherry Profile,,,2022-06-01
7076578328665,Q3 Brass Plate,q3-brass-plate,https://www.keychron.com/products/q3-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,4,,,,,,,,,,,2022-05-28
7075779379289,Keychron K7 Ultra-slim Wireless Mechanical Keyboard (UK ISO Layout),keychron-k7-ultra-slim-wireless-mechanical-keyboard-uk-iso-layout,https://www.keychron.com/products/keychron-k7-ultra-slim-wireless-mechanical-keyboard-uk-iso-layout,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,63.99,69.99,售罄,12,wireless,65%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2022-05-28
7075818733657,Keychron K7 Ultra-slim Wireless Mechanical Keyboard (Nordic ISO Layout),keychron-k7-ultra-slim-wireless-mechanical-keyboard-nordic-iso-layout,https://www.keychron.com/products/keychron-k7-ultra-slim-wireless-mechanical-keyboard-nordic-iso-layout,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,63.99,69.99,售罄,6,wireless,65%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2022-05-28
7075800776793,Keychron K7 Ultra-slim Wireless Mechanical Keyboard (German ISO-DE Layout),keychron-k7-ultra-slim-wireless-mechanical-keyboard-german-iso-de-layout,https://www.keychron.com/products/keychron-k7-ultra-slim-wireless-mechanical-keyboard-german-iso-de-layout,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,63.99,69.99,售罄,12,wireless,65%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2022-05-28
7074348171353,Q3 Aluminum Plate,q3-aluminum-plate,https://www.keychron.com/products/q3-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2022-05-25
7074361245785,Q3 FR4 Plate,q3-fr4-plate,https://www.keychron.com/products/q3-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2022-05-25
7074363342937,Q3 PC Plate,q3-pc-plate,https://www.keychron.com/products/q3-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2022-05-25
7071874875481,Q4 Aluminum Plate,q4-aluminum-plate,https://www.keychron.com/products/q4-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-05-24
7071875334233,Q4 FR4 Plate,q4-fr4-plate,https://www.keychron.com/products/q4-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-05-24
7071875137625,Q4 PC Plate,q4-pc-plate,https://www.keychron.com/products/q4-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-05-24
7068839182425,OEM Dye-Sub PBT Full Set Keycap Set - Morse Code,oem-dye-sub-pbt-full-set-keycap-set-morse-code,https://www.keychron.com/products/oem-dye-sub-pbt-full-set-keycap-set-morse-code,键帽 Keycaps,—,Keycaps,49.99,49.99,售罄,1,,Other Layout,,,,,Dye-Sub PBT,OEM Profile,,,2022-05-16
7043863576665,Keychron Q1 QMK Custom Mechanical Keyboard - Version 2,keychron-q1,https://www.keychron.com/products/keychron-q1,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,59.99,89.99,在售,56,wired,75%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2022-04-18
7041589084249,K8 Pro FR4 Plate,k8-pro-fr4-plate,https://www.keychron.com/products/k8-pro-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,1,,,,,,,,,,,2022-04-14
7026018975833,Keychron Q1 QMK Custom Mechanical Keyboard (Japan JIS Layout),keychron-q1-qmk-custom-mechanical-keyboard-japan-jis-layout,https://www.keychron.com/products/keychron-q1-qmk-custom-mechanical-keyboard-japan-jis-layout,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,139.99,139.99,售罄,3,wired,75%,,,,,,,,,2022-04-01
7033127010393,"Cherry Profile Double-Shot PBT Full Set Keycaps - Grey, White, and Blue",double-shot-pbt-cherry-full-set-keycap-set-grey-white-and-blue,https://www.keychron.com/products/double-shot-pbt-cherry-full-set-keycap-set-grey-white-and-blue,键帽 Keycaps,—,Keycaps,39.99,39.99,在售,1,,Other Layout,,,,,Double-shot PBT,Cherry Profile,,,2022-04-01
7020754436185,Keychron Q65 QMK Custom Mechanical Keyboard,keychron-q65-qmk-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q65-qmk-custom-mechanical-keyboard,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,79.99,99.99,在售,7,wired,65%,Yes,Yes,,,,,,Yes,2022-03-24
2164403732569,Additional Shipping Cost-8,copy-of-additional-shipping-cost,https://www.keychron.com/products/copy-of-additional-shipping-cost,其它 Others,—,(空白),0.0,0.0,在售,1,,,,,,,,,,,2022-03-01
7001211142233,Keychron Q3 QMK Custom Mechanical Keyboard,keychron-q3-qmk-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q3-qmk-custom-mechanical-keyboard,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,69.99,99.99,在售,58,wired,80%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2022-02-25
6996125089881,Keychron K8 Pro QMK/VIA Wireless Mechanical Keyboard,keychron-k8-pro-qmk-via-wireless-mechanical-keyboard,https://www.keychron.com/products/keychron-k8-pro-qmk-via-wireless-mechanical-keyboard,键盘 Keyboards,K 系列(主力无线),Custom Keyboards,59.99,89.99,在售,31,wireless,80%,Yes,Yes,,,,Normal Profile,Aluminum & Plastic,No,2022-02-21
6980001693785,JIS Q1 OEM Dye-Sub PBT Keycap Set,jis-q1-oem-dye-sub-pbt-keycap-set,https://www.keychron.com/products/jis-q1-oem-dye-sub-pbt-keycap-set,键帽 Keycaps,—,Keycaps,32.99,32.99,售罄,3,,75%,,,,,Dye-Sub PBT,OEM Profile,,,2022-01-28
6975678447705,ISO & ANSI Q1 & Q1 Pro & Q2 & Q2 Pro & V1 & V2 & K2 & K2 Pro OEM Dye-Sub PBT Keycap Set - Retro,iso-q1-q2-k2-oem-retro-keycap-set,https://www.keychron.com/products/iso-q1-q2-k2-oem-retro-keycap-set,键帽 Keycaps,—,Keycaps,32.99,32.99,在售,8,,75%,,,,,Dye-Sub PBT,OEM Profile,,,2022-01-28
6975681822809,ISO & ANSI Q1 & Q1 Pro & Q2 & Q2 Pro & V1 & V2 & K2 & K2 Pro OEM Dye-Sub PBT Keycap Set - Blue,iso-q1-q2-k2-oem-blue-keycap-set,https://www.keychron.com/products/iso-q1-q2-k2-oem-blue-keycap-set,键帽 Keycaps,—,Keycaps,32.99,32.99,在售,8,,75%,,,,,Dye-Sub PBT,OEM Profile,,,2022-01-27
6975682052185,ISO & ANSI Q1 & Q1 Pro & Q2 & Q2 Pro & V1 & V2 & K2 & K2 Pro OEM Dye-Sub PBT Keycap Set - Carbon,iso-q1-q2-k2-oem-carbon-keycap-set,https://www.keychron.com/products/iso-q1-q2-k2-oem-carbon-keycap-set,键帽 Keycaps,—,Keycaps,32.99,32.99,在售,8,,75%,,,,,Dye-Sub PBT,OEM Profile,,,2022-01-27
6975001886809,OEM Dye-Sub PBT Keycap Set - Love,oem-dye-sub-pbt-keycap-set-love,https://www.keychron.com/products/oem-dye-sub-pbt-keycap-set-love,键帽 Keycaps,—,Keycaps,32.99,32.99,在售,1,,75%,,,,,Dye-Sub PBT,OEM Profile,,,2022-01-21
6971874050137,Q2 Aluminum Plate,q2-aluminum-plate,https://www.keychron.com/products/q2-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2022-01-20
6966349955161,Keychron Gift Card,keychron-gift-card,https://www.keychron.com/products/keychron-gift-card,其它 Others,—,Z-Others,25.0,200.0,在售,5,,,,,,,,,,,2022-01-12
